DateTime,State,Fuel Type,Supply
24/06/2023 0:00,VIC,Wind,326487.172
1/07/2023 0:00,NSW,Battery,559.857
1/07/2023 0:00,NSW,Black coal,1018868.419
1/07/2023 0:00,NSW,Gas,18562.682
1/07/2023 0:00,NSW,Hydro,70932.941
1/07/2023 0:00,NSW,Liquid Fuel,2.183
1/07/2023 0:00,NSW,Solar,51092.569
1/07/2023 0:00,NSW,Wind,143244.769
1/07/2023 0:00,QLD,Battery,1080.964
1/07/2023 0:00,QLD,Biomass,2085.817
1/07/2023 0:00,QLD,Black coal,861424.65
1/07/2023 0:00,QLD,Gas,103640.046
1/07/2023 0:00,QLD,Hydro,16584.785
1/07/2023 0:00,QLD,Liquid Fuel,277.455
1/07/2023 0:00,QLD,Solar,68091.462
1/07/2023 0:00,QLD,Wind,57280.038
1/07/2023 0:00,SA,Battery,1585.533
1/07/2023 0:00,SA,Gas,71587.652
1/07/2023 0:00,SA,Liquid Fuel,939.298
1/07/2023 0:00,SA,Solar,9091.553
1/07/2023 0:00,SA,Wind,178945.47
1/07/2023 0:00,TAS,Gas,2329.759
1/07/2023 0:00,TAS,Hydro,234375.42
1/07/2023 0:00,TAS,Wind,29491.599
1/07/2023 0:00,VIC,Battery,3780.947
1/07/2023 0:00,VIC,Brown coal,620914.724
1/07/2023 0:00,VIC,Gas,26742.397
1/07/2023 0:00,VIC,Hydro,72861.426
1/07/2023 0:00,VIC,Solar,15549.689
1/07/2023 0:00,VIC,Wind,276491.892
8/07/2023 0:00,NSW,Battery,515.268
8/07/2023 0:00,NSW,Black coal,864696.712
8/07/2023 0:00,NSW,Gas,16661.671
8/07/2023 0:00,NSW,Hydro,63869.223
8/07/2023 0:00,NSW,Liquid Fuel,0
8/07/2023 0:00,NSW,Solar,90202.748
8/07/2023 0:00,NSW,Wind,142669.217
8/07/2023 0:00,QLD,Battery,1345.979
8/07/2023 0:00,QLD,Biomass,0
8/07/2023 0:00,QLD,Black coal,832944.729
8/07/2023 0:00,QLD,Gas,98893.312
8/07/2023 0:00,QLD,Hydro,16152.151
8/07/2023 0:00,QLD,Liquid Fuel,0
8/07/2023 0:00,QLD,Solar,103100.867
8/07/2023 0:00,QLD,Wind,63785.271
8/07/2023 0:00,SA,Battery,1765.204
8/07/2023 0:00,SA,Gas,55733.843
8/07/2023 0:00,SA,Liquid Fuel,533.235
8/07/2023 0:00,SA,Solar,10729.596
8/07/2023 0:00,SA,Wind,140338.728
8/07/2023 0:00,TAS,Gas,269.301
8/07/2023 0:00,TAS,Hydro,184453.702
8/07/2023 0:00,TAS,Wind,77882.624
8/07/2023 0:00,VIC,Battery,4719.7
8/07/2023 0:00,VIC,Brown coal,610975.994
8/07/2023 0:00,VIC,Gas,4741.003
8/07/2023 0:00,VIC,Hydro,62352.586
8/07/2023 0:00,VIC,Solar,17827.371
8/07/2023 0:00,VIC,Wind,378620.414
15/07/2023 0:00,NSW,Battery,675.589
15/07/2023 0:00,NSW,Black coal,944485.099
15/07/2023 0:00,NSW,Gas,49181.1
15/07/2023 0:00,NSW,Hydro,78751.483
15/07/2023 0:00,NSW,Liquid Fuel,0
15/07/2023 0:00,NSW,Solar,94366.332
15/07/2023 0:00,NSW,Wind,92424.575
15/07/2023 0:00,QLD,Battery,1232.427
15/07/2023 0:00,QLD,Biomass,2305.6
15/07/2023 0:00,QLD,Black coal,842065.943
15/07/2023 0:00,QLD,Gas,100965.514
15/07/2023 0:00,QLD,Hydro,16161.217
15/07/2023 0:00,QLD,Liquid Fuel,64.583
15/07/2023 0:00,QLD,Solar,92182.622
15/07/2023 0:00,QLD,Wind,47288.728
15/07/2023 0:00,SA,Battery,1661.794
15/07/2023 0:00,SA,Gas,78920.421
15/07/2023 0:00,SA,Liquid Fuel,604.851
15/07/2023 0:00,SA,Solar,14146.477
15/07/2023 0:00,SA,Wind,128990.555
15/07/2023 0:00,TAS,Gas,167.673
15/07/2023 0:00,TAS,Hydro,232019.92
15/07/2023 0:00,TAS,Wind,52235.136
15/07/2023 0:00,VIC,Battery,4147.418
15/07/2023 0:00,VIC,Brown coal,685378.637
15/07/2023 0:00,VIC,Gas,20631.056
15/07/2023 0:00,VIC,Hydro,103919.491
15/07/2023 0:00,VIC,Solar,23637.618
15/07/2023 0:00,VIC,Wind,228776.871
22/07/2023 0:00,NSW,Battery,749.308
22/07/2023 0:00,NSW,Black coal,941352.093
22/07/2023 0:00,NSW,Gas,46796.114
22/07/2023 0:00,NSW,Hydro,81272.356
22/07/2023 0:00,NSW,Liquid Fuel,0
22/07/2023 0:00,NSW,Solar,100003.261
22/07/2023 0:00,NSW,Wind,82802.818
22/07/2023 0:00,QLD,Battery,1170.394
22/07/2023 0:00,QLD,Biomass,1824.65
22/07/2023 0:00,QLD,Black coal,835783.218
22/07/2023 0:00,QLD,Gas,97211.596
22/07/2023 0:00,QLD,Hydro,17112.98
22/07/2023 0:00,QLD,Liquid Fuel,0
22/07/2023 0:00,QLD,Solar,97645.609
22/07/2023 0:00,QLD,Wind,54249.605
22/07/2023 0:00,SA,Battery,1555.378
22/07/2023 0:00,SA,Gas,67392.036
22/07/2023 0:00,SA,Liquid Fuel,747.529
22/07/2023 0:00,SA,Solar,13463.78
22/07/2023 0:00,SA,Wind,123552.532
22/07/2023 0:00,TAS,Gas,3.762
22/07/2023 0:00,TAS,Hydro,220072.817
22/07/2023 0:00,TAS,Wind,50091.315
22/07/2023 0:00,VIC,Battery,4923.994
22/07/2023 0:00,VIC,Brown coal,676950.346
22/07/2023 0:00,VIC,Gas,17847.167
22/07/2023 0:00,VIC,Hydro,95399.063
22/07/2023 0:00,VIC,Solar,23606.782
22/07/2023 0:00,VIC,Wind,211322.564
29/07/2023 0:00,NSW,Battery,988.793
29/07/2023 0:00,NSW,Biomass,2751.006
29/07/2023 0:00,NSW,Black coal,784902.465
29/07/2023 0:00,NSW,Gas,22678.654
29/07/2023 0:00,NSW,Hydro,87503.866
29/07/2023 0:00,NSW,Liquid Fuel,0
29/07/2023 0:00,NSW,Solar,98265.11
29/07/2023 0:00,NSW,Wind,131565.702
29/07/2023 0:00,QLD,Battery,1115.364
29/07/2023 0:00,QLD,Biomass,1801.85
29/07/2023 0:00,QLD,Black coal,804510.276
29/07/2023 0:00,QLD,Gas,84405.065
29/07/2023 0:00,QLD,Hydro,19698.515
29/07/2023 0:00,QLD,Liquid Fuel,639.128
29/07/2023 0:00,QLD,Solar,104409.904
29/07/2023 0:00,QLD,Wind,62589.376
29/07/2023 0:00,SA,Battery,1533.277
29/07/2023 0:00,SA,Gas,67166.609
29/07/2023 0:00,SA,Liquid Fuel,1475.95
29/07/2023 0:00,SA,Solar,11308.513
29/07/2023 0:00,SA,Wind,139131.291
29/07/2023 0:00,TAS,Gas,583.932
29/07/2023 0:00,TAS,Hydro,187015.891
29/07/2023 0:00,TAS,Wind,60622.603
29/07/2023 0:00,VIC,Battery,4465.463
29/07/2023 0:00,VIC,Brown coal,593890.772
29/07/2023 0:00,VIC,Gas,6639.986
29/07/2023 0:00,VIC,Hydro,48464.331
29/07/2023 0:00,VIC,Solar,20805.298
29/07/2023 0:00,VIC,Wind,345371.696
5/08/2023 0:00,NSW,Battery,778.075
5/08/2023 0:00,NSW,Biomass,4867.094
5/08/2023 0:00,NSW,Black coal,892858.637
5/08/2023 0:00,NSW,Gas,31384.58
5/08/2023 0:00,NSW,Hydro,66552.36
5/08/2023 0:00,NSW,Liquid Fuel,0
5/08/2023 0:00,NSW,Solar,113785.625
5/08/2023 0:00,NSW,Wind,99197.995
5/08/2023 0:00,QLD,Battery,1096.803
5/08/2023 0:00,QLD,Biomass,5134.458
5/08/2023 0:00,QLD,Black coal,796693.405
5/08/2023 0:00,QLD,Gas,85026.158
5/08/2023 0:00,QLD,Hydro,24729.459
5/08/2023 0:00,QLD,Liquid Fuel,187.004
5/08/2023 0:00,QLD,Solar,114167.492
5/08/2023 0:00,QLD,Wind,48211.692
5/08/2023 0:00,SA,Battery,2644.205
5/08/2023 0:00,SA,Gas,86969.974
5/08/2023 0:00,SA,Liquid Fuel,4292.271
5/08/2023 0:00,SA,Solar,16184.413
5/08/2023 0:00,SA,Wind,95617.779
5/08/2023 0:00,TAS,Gas,1727.728
5/08/2023 0:00,TAS,Hydro,233073.985
5/08/2023 0:00,TAS,Wind,31472.73
5/08/2023 0:00,VIC,Battery,4540.268
5/08/2023 0:00,VIC,Brown coal,692890.901
5/08/2023 0:00,VIC,Gas,10151.727
5/08/2023 0:00,VIC,Hydro,81495.708
5/08/2023 0:00,VIC,Solar,22809.284
5/08/2023 0:00,VIC,Wind,172843.095
12/08/2023 0:00,NSW,Battery,1025.34
12/08/2023 0:00,NSW,Biomass,4620.282
12/08/2023 0:00,NSW,Black coal,843492.532
12/08/2023 0:00,NSW,Gas,56329.101
12/08/2023 0:00,NSW,Hydro,90561.534
12/08/2023 0:00,NSW,Liquid Fuel,0
12/08/2023 0:00,NSW,Solar,93227.182
12/08/2023 0:00,NSW,Wind,111207.673
12/08/2023 0:00,QLD,Battery,1100.549
12/08/2023 0:00,QLD,Biomass,6414.242
12/08/2023 0:00,QLD,Black coal,777974.683
12/08/2023 0:00,QLD,Gas,92391.424
12/08/2023 0:00,QLD,Hydro,22325.274
12/08/2023 0:00,QLD,Liquid Fuel,842.308
12/08/2023 0:00,QLD,Solar,107795.049
12/08/2023 0:00,QLD,Wind,53450.443
12/08/2023 0:00,SA,Battery,1690.672
12/08/2023 0:00,SA,Gas,89483.104
12/08/2023 0:00,SA,Liquid Fuel,4452.847
12/08/2023 0:00,SA,Solar,11902.596
12/08/2023 0:00,SA,Wind,123661.883
12/08/2023 0:00,TAS,Gas,2541.812
12/08/2023 0:00,TAS,Hydro,220911.423
12/08/2023 0:00,TAS,Wind,30373.477
12/08/2023 0:00,VIC,Battery,5338.574
12/08/2023 0:00,VIC,Brown coal,726230.378
12/08/2023 0:00,VIC,Gas,18855.05
12/08/2023 0:00,VIC,Hydro,62679.775
12/08/2023 0:00,VIC,Solar,24069.702
12/08/2023 0:00,VIC,Wind,194356.347
19/08/2023 0:00,NSW,Battery,814.712
19/08/2023 0:00,NSW,Biomass,4769.458
19/08/2023 0:00,NSW,Black coal,763840.002
19/08/2023 0:00,NSW,Gas,44468.728
19/08/2023 0:00,NSW,Hydro,76888.713
19/08/2023 0:00,NSW,Liquid Fuel,0
19/08/2023 0:00,NSW,Solar,118615.358
19/08/2023 0:00,NSW,Wind,62044.131
19/08/2023 0:00,QLD,Battery,1062.779
19/08/2023 0:00,QLD,Biomass,6076.317
19/08/2023 0:00,QLD,Black coal,797556.264
19/08/2023 0:00,QLD,Gas,91041.951
19/08/2023 0:00,QLD,Hydro,25077.564
19/08/2023 0:00,QLD,Liquid Fuel,192.166
19/08/2023 0:00,QLD,Solar,113886.223
19/08/2023 0:00,QLD,Wind,61563.437
19/08/2023 0:00,SA,Battery,3700.391
19/08/2023 0:00,SA,Gas,85370.06
19/08/2023 0:00,SA,Liquid Fuel,1839.52
19/08/2023 0:00,SA,Solar,17196.136
19/08/2023 0:00,SA,Wind,79288.601
19/08/2023 0:00,TAS,Gas,1922.477
19/08/2023 0:00,TAS,Hydro,184924.133
19/08/2023 0:00,TAS,Wind,44607.607
19/08/2023 0:00,VIC,Battery,4612.352
19/08/2023 0:00,VIC,Brown coal,681496.516
19/08/2023 0:00,VIC,Gas,16058.15
19/08/2023 0:00,VIC,Hydro,48027.756
19/08/2023 0:00,VIC,Solar,25822.624
19/08/2023 0:00,VIC,Wind,208598.526
26/08/2023 0:00,NSW,Battery,819.624
26/08/2023 0:00,NSW,Biomass,4425.333
26/08/2023 0:00,NSW,Black coal,804155.652
26/08/2023 0:00,NSW,Gas,14776.27
26/08/2023 0:00,NSW,Hydro,40646.445
26/08/2023 0:00,NSW,Liquid Fuel,0
26/08/2023 0:00,NSW,Solar,147232.314
26/08/2023 0:00,NSW,Wind,67174.27
26/08/2023 0:00,QLD,Battery,1233.44
26/08/2023 0:00,QLD,Biomass,6725.158
26/08/2023 0:00,QLD,Black coal,814962.35
26/08/2023 0:00,QLD,Gas,83200.854
26/08/2023 0:00,QLD,Hydro,24667.182
26/08/2023 0:00,QLD,Liquid Fuel,67.393
26/08/2023 0:00,QLD,Solar,113649.206
26/08/2023 0:00,QLD,Wind,55914.741
26/08/2023 0:00,SA,Battery,2078.797
26/08/2023 0:00,SA,Gas,82381.02
26/08/2023 0:00,SA,Liquid Fuel,1459.026
26/08/2023 0:00,SA,Solar,17730.62
26/08/2023 0:00,SA,Wind,70617.896
26/08/2023 0:00,TAS,Gas,2635.886
26/08/2023 0:00,TAS,Hydro,194154.478
26/08/2023 0:00,TAS,Wind,30197.037
26/08/2023 0:00,VIC,Battery,3944.093
26/08/2023 0:00,VIC,Brown coal,635693.971
26/08/2023 0:00,VIC,Gas,22233.426
26/08/2023 0:00,VIC,Hydro,69045.21
26/08/2023 0:00,VIC,Solar,30727.894
26/08/2023 0:00,VIC,Wind,172285.776
2/09/2023 0:00,NSW,Battery,1313.068
2/09/2023 0:00,NSW,Biomass,2761.51
2/09/2023 0:00,NSW,Black coal,736435.078
2/09/2023 0:00,NSW,Gas,3865.071
2/09/2023 0:00,NSW,Hydro,33292.315
2/09/2023 0:00,NSW,Liquid Fuel,0
2/09/2023 0:00,NSW,Solar,130495.298
2/09/2023 0:00,NSW,Wind,154818.449
2/09/2023 0:00,QLD,Battery,1210.689
2/09/2023 0:00,QLD,Biomass,7547.408
2/09/2023 0:00,QLD,Black coal,780288.113
2/09/2023 0:00,QLD,Gas,62484.272
2/09/2023 0:00,QLD,Hydro,24061.537
2/09/2023 0:00,QLD,Liquid Fuel,0
2/09/2023 0:00,QLD,Solar,96400.217
2/09/2023 0:00,QLD,Wind,69068.132
2/09/2023 0:00,SA,Battery,1748.562
2/09/2023 0:00,SA,Gas,45444.732
2/09/2023 0:00,SA,Liquid Fuel,755.586
2/09/2023 0:00,SA,Solar,12716.049
2/09/2023 0:00,SA,Wind,147538.377
2/09/2023 0:00,TAS,Gas,216.697
2/09/2023 0:00,TAS,Hydro,141450.109
2/09/2023 0:00,TAS,Wind,52700.542
2/09/2023 0:00,VIC,Battery,3525.336
2/09/2023 0:00,VIC,Brown coal,578680.66
2/09/2023 0:00,VIC,Gas,4484.437
2/09/2023 0:00,VIC,Hydro,38013.326
2/09/2023 0:00,VIC,Solar,17601.242
2/09/2023 0:00,VIC,Wind,345346.768
9/09/2023 0:00,NSW,Battery,1381.08
9/09/2023 0:00,NSW,Biomass,4868.199
9/09/2023 0:00,NSW,Black coal,740752.386
9/09/2023 0:00,NSW,Gas,4878.105
9/09/2023 0:00,NSW,Hydro,38752.187
9/09/2023 0:00,NSW,Liquid Fuel,0
9/09/2023 0:00,NSW,Solar,155225.63
9/09/2023 0:00,NSW,Wind,71563.074
9/09/2023 0:00,QLD,Battery,1492.858
9/09/2023 0:00,QLD,Biomass,5209.342
9/09/2023 0:00,QLD,Black coal,780528.943
9/09/2023 0:00,QLD,Gas,66163.617
9/09/2023 0:00,QLD,Hydro,28523.046
9/09/2023 0:00,QLD,Liquid Fuel,0
9/09/2023 0:00,QLD,Solar,106155.531
9/09/2023 0:00,QLD,Wind,70184.217
9/09/2023 0:00,SA,Battery,3212.431
9/09/2023 0:00,SA,Gas,55234.128
9/09/2023 0:00,SA,Liquid Fuel,920.735
9/09/2023 0:00,SA,Solar,18643.869
9/09/2023 0:00,SA,Wind,80705.741
9/09/2023 0:00,TAS,Gas,1391.231
9/09/2023 0:00,TAS,Hydro,171951.767
9/09/2023 0:00,TAS,Wind,40079.177
9/09/2023 0:00,VIC,Battery,3668.216
9/09/2023 0:00,VIC,Brown coal,600369.158
9/09/2023 0:00,VIC,Gas,10125.059
9/09/2023 0:00,VIC,Hydro,55493.599
9/09/2023 0:00,VIC,Solar,27823.768
9/09/2023 0:00,VIC,Wind,173641.058
16/09/2023 0:00,NSW,Battery,1414.655
16/09/2023 0:00,NSW,Biomass,4348.624
16/09/2023 0:00,NSW,Black coal,704650.258
16/09/2023 0:00,NSW,Gas,12518.119
16/09/2023 0:00,NSW,Hydro,38582.453
16/09/2023 0:00,NSW,Liquid Fuel,0
16/09/2023 0:00,NSW,Solar,159753.966
16/09/2023 0:00,NSW,Wind,151404.439
16/09/2023 0:00,QLD,Battery,1557.067
16/09/2023 0:00,QLD,Biomass,5548.558
16/09/2023 0:00,QLD,Black coal,727890.497
16/09/2023 0:00,QLD,Gas,77265.923
16/09/2023 0:00,QLD,Hydro,28849.695
16/09/2023 0:00,QLD,Liquid Fuel,0
16/09/2023 0:00,QLD,Solar,125501.898
16/09/2023 0:00,QLD,Wind,66010.583
16/09/2023 0:00,SA,Battery,3486.59
16/09/2023 0:00,SA,Gas,36186.344
16/09/2023 0:00,SA,Liquid Fuel,858.363
16/09/2023 0:00,SA,Solar,16382.742
16/09/2023 0:00,SA,Wind,126973.062
16/09/2023 0:00,TAS,Gas,504.183
16/09/2023 0:00,TAS,Hydro,175946.076
16/09/2023 0:00,TAS,Wind,40125.338
16/09/2023 0:00,VIC,Battery,4888.977
16/09/2023 0:00,VIC,Brown coal,529448.872
16/09/2023 0:00,VIC,Gas,8382.842
16/09/2023 0:00,VIC,Hydro,41745.762
16/09/2023 0:00,VIC,Solar,26710.049
16/09/2023 0:00,VIC,Wind,181289.03
23/09/2023 0:00,NSW,Battery,1792.967
23/09/2023 0:00,NSW,Biomass,4260.909
23/09/2023 0:00,NSW,Black coal,734627.957
23/09/2023 0:00,NSW,Gas,18032.19
23/09/2023 0:00,NSW,Hydro,48831.144
23/09/2023 0:00,NSW,Liquid Fuel,0
23/09/2023 0:00,NSW,Solar,155369.787
23/09/2023 0:00,NSW,Wind,62413.218
23/09/2023 0:00,QLD,Battery,1311.62
23/09/2023 0:00,QLD,Biomass,4334.333
23/09/2023 0:00,QLD,Black coal,761424.459
23/09/2023 0:00,QLD,Gas,65577.184
23/09/2023 0:00,QLD,Hydro,32728.981
23/09/2023 0:00,QLD,Liquid Fuel,0
23/09/2023 0:00,QLD,Solar,112007.57
23/09/2023 0:00,QLD,Wind,63179.669
23/09/2023 0:00,SA,Battery,2771.385
23/09/2023 0:00,SA,Gas,44578.485
23/09/2023 0:00,SA,Liquid Fuel,783.554
23/09/2023 0:00,SA,Solar,17236.176
23/09/2023 0:00,SA,Wind,96773.559
23/09/2023 0:00,TAS,Gas,1916.919
23/09/2023 0:00,TAS,Hydro,162854.937
23/09/2023 0:00,TAS,Wind,37299.44
23/09/2023 0:00,VIC,Battery,4755.235
23/09/2023 0:00,VIC,Brown coal,511520.317
23/09/2023 0:00,VIC,Gas,10765.955
23/09/2023 0:00,VIC,Hydro,37755.445
23/09/2023 0:00,VIC,Solar,27428.455
23/09/2023 0:00,VIC,Wind,159411.021
30/09/2023 0:00,NSW,Battery,1071.102
30/09/2023 0:00,NSW,Biomass,4442.799
30/09/2023 0:00,NSW,Black coal,736621.336
30/09/2023 0:00,NSW,Gas,5241.863
30/09/2023 0:00,NSW,Hydro,45909.321
30/09/2023 0:00,NSW,Liquid Fuel,0
30/09/2023 0:00,NSW,Solar,100398.861
30/09/2023 0:00,NSW,Wind,164470.04
30/09/2023 0:00,QLD,Battery,1106.532
30/09/2023 0:00,QLD,Biomass,7626.583
30/09/2023 0:00,QLD,Black coal,695062.567
30/09/2023 0:00,QLD,Gas,64113.584
30/09/2023 0:00,QLD,Hydro,29941.301
30/09/2023 0:00,QLD,Liquid Fuel,0
30/09/2023 0:00,QLD,Solar,116535.97
30/09/2023 0:00,QLD,Wind,60482.303
30/09/2023 0:00,SA,Battery,1723.596
30/09/2023 0:00,SA,Gas,36604.7
30/09/2023 0:00,SA,Liquid Fuel,278.215
30/09/2023 0:00,SA,Solar,14923.042
30/09/2023 0:00,SA,Wind,128775.68
30/09/2023 0:00,TAS,Gas,882.428
30/09/2023 0:00,TAS,Hydro,126080.259
30/09/2023 0:00,TAS,Wind,36611.399
30/09/2023 0:00,VIC,Battery,3377.569
30/09/2023 0:00,VIC,Brown coal,576368.515
30/09/2023 0:00,VIC,Gas,2130.922
30/09/2023 0:00,VIC,Hydro,60006.503
30/09/2023 0:00,VIC,Solar,28569.04
30/09/2023 0:00,VIC,Wind,235225.493
7/10/2023 0:00,NSW,Battery,727.586
7/10/2023 0:00,NSW,Biomass,4161.385
7/10/2023 0:00,NSW,Black coal,691890.308
7/10/2023 0:00,NSW,Gas,7060.813
7/10/2023 0:00,NSW,Hydro,48960.232
7/10/2023 0:00,NSW,Liquid Fuel,0
7/10/2023 0:00,NSW,Solar,103040.293
7/10/2023 0:00,NSW,Wind,102659.174
7/10/2023 0:00,QLD,Battery,1013.946
7/10/2023 0:00,QLD,Biomass,7828.608
7/10/2023 0:00,QLD,Black coal,732624.712
7/10/2023 0:00,QLD,Gas,56251.401
7/10/2023 0:00,QLD,Hydro,21075.262
7/10/2023 0:00,QLD,Liquid Fuel,0
7/10/2023 0:00,QLD,Solar,113759.21
7/10/2023 0:00,QLD,Wind,65925.38
7/10/2023 0:00,SA,Battery,2064.568
7/10/2023 0:00,SA,Gas,29056.705
7/10/2023 0:00,SA,Liquid Fuel,285.909
7/10/2023 0:00,SA,Solar,18326.524
7/10/2023 0:00,SA,Wind,138474.736
7/10/2023 0:00,TAS,Gas,368.199
7/10/2023 0:00,TAS,Hydro,130037.102
7/10/2023 0:00,TAS,Wind,42016.313
7/10/2023 0:00,VIC,Battery,3108.068
7/10/2023 0:00,VIC,Brown coal,613606.157
7/10/2023 0:00,VIC,Gas,1539.284
7/10/2023 0:00,VIC,Hydro,48014.533
7/10/2023 0:00,VIC,Solar,26962.883
7/10/2023 0:00,VIC,Wind,207248.152
14/10/2023 0:00,NSW,Battery,1484
14/10/2023 0:00,NSW,Biomass,4042.873
14/10/2023 0:00,NSW,Black coal,694391.671
14/10/2023 0:00,NSW,Gas,2422.951
14/10/2023 0:00,NSW,Hydro,47300.21
14/10/2023 0:00,NSW,Liquid Fuel,0.133
14/10/2023 0:00,NSW,Other,2640
14/10/2023 0:00,NSW,Solar,148804.769
14/10/2023 0:00,NSW,Wind,104746.251
14/10/2023 0:00,QLD,Battery,1041.579
14/10/2023 0:00,QLD,Biomass,7685.775
14/10/2023 0:00,QLD,Black coal,745501.276
14/10/2023 0:00,QLD,Gas,49411.387
14/10/2023 0:00,QLD,Hydro,29225.093
14/10/2023 0:00,QLD,Liquid Fuel,0
14/10/2023 0:00,QLD,Solar,144042.748
14/10/2023 0:00,QLD,Wind,49256.362
14/10/2023 0:00,SA,Battery,1889.762
14/10/2023 0:00,SA,Gas,30899.327
14/10/2023 0:00,SA,Liquid Fuel,367.8
14/10/2023 0:00,SA,Solar,22379.219
14/10/2023 0:00,SA,Wind,136319.555
14/10/2023 0:00,TAS,Gas,448.103
14/10/2023 0:00,TAS,Hydro,152243.059
14/10/2023 0:00,TAS,Wind,28568.623
14/10/2023 0:00,VIC,Battery,3060.292
14/10/2023 0:00,VIC,Brown coal,569968.04
14/10/2023 0:00,VIC,Gas,2604.185
14/10/2023 0:00,VIC,Hydro,47866.88
14/10/2023 0:00,VIC,Solar,24734.945
14/10/2023 0:00,VIC,Wind,198885.122
21/10/2023 0:00,NSW,Battery,1781.125
21/10/2023 0:00,NSW,Biomass,3564.76
21/10/2023 0:00,NSW,Black coal,626959.132
21/10/2023 0:00,NSW,Gas,3136.603
21/10/2023 0:00,NSW,Hydro,53868.312
21/10/2023 0:00,NSW,Liquid Fuel,6.567
21/10/2023 0:00,NSW,Other,3168
21/10/2023 0:00,NSW,Solar,128787.508
21/10/2023 0:00,NSW,Wind,124608.661
21/10/2023 0:00,QLD,Battery,914.195
21/10/2023 0:00,QLD,Biomass,7017.2
21/10/2023 0:00,QLD,Black coal,667535.363
21/10/2023 0:00,QLD,Gas,58250.032
21/10/2023 0:00,QLD,Hydro,23579.681
21/10/2023 0:00,QLD,Liquid Fuel,0
21/10/2023 0:00,QLD,Solar,128149.835
21/10/2023 0:00,QLD,Wind,34634.908
21/10/2023 0:00,SA,Battery,2046.261
21/10/2023 0:00,SA,Gas,27343.605
21/10/2023 0:00,SA,Liquid Fuel,126.965
21/10/2023 0:00,SA,Solar,11889.741
21/10/2023 0:00,SA,Wind,132421.534
21/10/2023 0:00,TAS,Gas,152.706
21/10/2023 0:00,TAS,Hydro,98302.662
21/10/2023 0:00,TAS,Wind,37746.063
21/10/2023 0:00,VIC,Battery,3206.531
21/10/2023 0:00,VIC,Brown coal,420565.681
21/10/2023 0:00,VIC,Gas,363.926
21/10/2023 0:00,VIC,Hydro,22385.019
21/10/2023 0:00,VIC,Solar,24894.769
21/10/2023 0:00,VIC,Wind,245594.384
